Student ID,Batch Number,Year,Branch,Hostel,Group Number,Total Courses,Courses Allotted,Slots Allotted,Home Latitude,Home Longitude
2023HST0021,2HST,2,HST,Dronagiri,2,12,"HSL572, HSL573, HSL581, HSL574, HSL575, HSL585, HSD691, HSD692, HSL721, HSL800, DDL782, SBL732","TBA, TBA, TBA, TBA, TBA, TBA, TBA, TBA, J, M, AB, F",28.5468494,77.1874198
2023HST0022,2HST,2,HST,Dronagiri,3,12,"HSL572, HSL573, HSL581, HSL574, HSL575, HSL585, HSD691, HSD692, HSL800, HSL747, CML726, PYL793","TBA, TBA, TBA, TBA, TBA, TBA, TBA, TBA, M, F, AD, D",28.5468494,77.1874198
2023HST0023,2HST,2,HST,Dronagiri,4,12,"HSL572, HSL573, HSL581, HSL574, HSL575, HSL585, HSD691, HSD692, HSL800, HSL745, MCL781, RDL728","TBA, TBA, TBA, TBA, TBA, TBA, TBA, TBA, A, AA, E, J",28.5468494,77.1874198
2023HST0024,2HST,2,HST,Dronagiri,3,12,"HSL572, HSL573, HSL581, HSL574, HSL575, HSL585, HSD691, HSD692, HSL800, HSL745, MCL787, ASL762","TBA, TBA, TBA, TBA, TBA, TBA, TBA, TBA, M, AA, A, F",28.5468494,77.1874198
2023HST0025,2HST,2,HST,JS,1,12,"HSL572, HSL573, HSL581, HSL574, HSL575, HSL585, HSD691, HSD692, HSL800, HSL747, COL774, TXL753","TBA, TBA, TBA, TBA, TBA, TBA, TBA, TBA, M, F, H, E",28.5464022,77.1890937
2024AMA0001,1AMA,1,AMA,aravali,4,10,"APL775, APL734, APL703, APL701, APL702, AML732, AML701, APL831, VEV732, HSL800","J, B, A, C, E, H, F, D, K, M",28.5487815,77.1834633
2024AMA0002,1AMA,1,AMA,kumaon,4,11,"APL775, APL734, APL703, APL701, APL702, APL771, AML794, AML701, MTL760, AML832, MTL763","J, B, A, C, E, H, K, F, AD, D, AC",28.5492593,77.1852118
2024AMA0003,1AMA,1,AMA,JS,1,10,"APL775, APL734, APL703, APL701, APL702, APL771, AML832, AML794, ELL745, ELL782","J, B, A, C, E, H, D, K, F, M",28.5469746,77.1889859
2024AMA0004,1AMA,1,AMA,JS,4,11,"APL775, APL734, APL703, APL701, APL702, AML793, APL831, AML701, DDL751, AML794, BML710","J, B, A, C, E, H, D, F, AB, K, AC",28.5457266,77.1897404
2024AMA0005,1AMA,1,AMA,KS,4,11,"APL775, APL734, APL703, APL701, APL702, AML701, AML732, APL831, BML710, AML794, DDL753","J, B, A, C, E, F, H, D, AC, K, M",28.5431601,77.1838744
2024AMA0006,1AMA,1,AMA,JS,1,11,"APL775, APL734, APL703, APL701, APL702, AML794, AML701, APL831, RDL771, AML793, SPV799","J, B, A, C, E, K, F, D, AC, H, AD",28.5461612,77.1893436
2024AMA0007,1AMA,1,AMA,zanskar,1,11,"APL775, APL734, APL703, APL701, APL702, AML701, APL831, AML793, DDL725, AML794, CVL874","J, B, A, C, E, F, D, H, AD, K, M",28.54682592857143,77.18636504285715
2024AMA0008,1AMA,1,AMA,KS,1,11,"APL775, APL734, APL703, APL701, APL702, AML793, AML701, AML832, SPL720, AML794, VEL700","J, B, A, C, E, H, F, D, AA, K, M",28.5420392,77.1854439
2024AMA0009,1AMA,1,AMA,JS,3,11,"APL775, APL734, APL703, APL701, APL702, APL771, AML832, AML701, PYL759, AML794, COL707","J, B, A, C, E, H, D, F, M, K, AC",28.5463291,77.1890153
2024AMA0010,1AMA,1,AMA,JS,3,10,"APL775, APL734, APL703, APL701, APL702, AML732, AML794, AML701, CML731, TRL700","J, B, A, C, E, H, K, F, D, AB",28.5457567,77.1891623
2024AMA0011,1AMA,1,AMA,vindhyachal,1,11,"APL775, APL734, APL703, APL701, APL702, AML793, AML794, AML832, COL868, AML701, MCL775","J, B, A, C, E, H, K, D, AB, F, M",28.54845418108108,77.18637481621622
2024AMA0012,1AMA,1,AMA,himadri,1,11,"APL775, APL734, APL703, APL701, APL702, AML732, AML832, AML701, RDL780, AML794, COL751","J, B, A, C, E, H, D, F, M, K, AA",28.5452966,77.1971108
2024AMA0013,1AMA,1,AMA,JS,3,11,"APL775, APL734, APL703, APL701, APL702, AML794, APL771, AML832, ESL742, AML701, BML710","J, B, A, C, E, K, H, D, AD, F, AC",28.5467938,77.1887753
2024AMA0014,1AMA,1,AMA,KS,1,11,"APL775, APL734, APL703, APL701, APL702, AML832, AML794, AML793, ELL780, AML701, ELL880","J, B, A, C, E, D, K, H, AB, F, AA",28.5427688,77.1866578
2024AMA0015,1AMA,1,AMA,nilgiri,1,11,"APL775, APL734, APL703, APL701, APL702, APL831, APL771, AML794, DDL753, AML701, ESL742","J, B, A, C, E, D, H, K, M, F, AD",28.5466899,77.1823954
2024AMA0016,1AMA,1,AMA,KS,4,11,"APL775, APL734, APL703, APL701, APL702, AML732, AML701, AML832, SPL708, AML794, RDL740","J, B, A, C, E, H, F, D, M, K, AA",28.5434272,77.1852768
2024AMA0017,1AMA,1,AMA,jwala,1,11,"APL775, APL734, APL703, APL701, APL702, AML793, APL831, AML701, COL870, AML794, HSL718","J, B, A, C, E, H, D, F, AA, K, M",28.5497073,77.1839684
2024AMA0018,1AMA,1,AMA,KS,1,11,"APL775, APL734, APL703, APL701, APL702, AML732, AML832, AML794, ELL701, AML701, RDL725","J, B, A, C, E, H, D, K, M, F, AA",28.5417561,77.1851441
2024AMA0019,1AMA,1,AMA,KS,3,11,"APL775, APL734, APL703, APL701, APL702, AML732, AML832, AML794, COL783, AML701, PYL745","J, B, A, C, E, H, D, K, M, F, AB",28.5409616,77.1863143
2024AMA0020,1AMA,1,AMA,JS,4,10,"APL775, APL734, APL703, APL701, APL702, AML732, AML701, AML794, CVL746, ELL701","J, B, A, C, E, H, F, K, D, M",28.5463291,77.1890153
2024AMA0021,1AMA,1,AMA,JS,2,11,"APL775, APL734, APL703, APL701, APL702, AML793, AML794, AML701, DDL725, AML832, COL759","J, B, A, C, E, H, K, F, AD, D, AC",28.5463291,77.1890153
2024AMA0022,1AMA,1,AMA,vindhyachal,2,11,"APL775, APL734, APL703, APL701, APL702, AML732, AML701, AML832, SPL754, AML794, MTL763","J, B, A, C, E, H, F, D, AB, K, AC",28.54845418108108,77.18637481621622
2024AMA0023,1AMA,1,AMA,KS,4,11,"APL775, APL734, APL703, APL701, APL702, APL771, APL831, AML794, AIL701, AML701, ESL742","J, B, A, C, E, H, D, K, AA, F, AD",28.5416474,77.1851965
2024AMA0024,1AMA,1,AMA,JS,1,11,"APL775, APL734, APL703, APL701, APL702, APL771, AML832, AML701, RDL780, AML794, TRL700","J, B, A, C, E, H, D, F, M, K, AB",28.5455975,77.188839
2024AMA0025,1AMA,1,AMA,kumaon,1,11,"APL775, APL734, APL703, APL701, APL702, AML794, AML732, APL831, COL868, AML701, BML710","J, B, A, C, E, K, H, D, AB, F, AC",28.5492593,77.1852118
2024AMA0026,1AMA,1,AMA,JS,4,10,"APL775, APL734, APL703, APL701, APL702, AML832, AML794, AML701, CLL703, MLL724","J, B, A, C, E, D, K, F, H, AB",28.5456405,77.1886528
2024AMA0027,1AMA,1,AMA,jwala,1,11,"APL775, APL734, APL703, APL701, APL702, AML793, AML794, APL831, COL759, AML701, ELL712","J, B, A, C, E, H, K, D, AC, F, M",28.5497073,77.1839684
2024AMA0028,1AMA,1,AMA,shivalik,1,10,"APL775, APL734, APL703, APL701, APL702, AML701, APL771, AML794, CML731, ELL712","J, B, A, C, E, F, H, K, D, M",28.54721833846154,77.18590926923076
2024AMA0029,1AMA,1,AMA,shivalik,2,11,"APL775, APL734, APL703, APL701, APL702, AML794, APL831, APL771, ESL746, AML701, SPL750","J, B, A, C, E, K, D, H, M, F, AC",28.54721833846154,77.18590926923076
2024AMA0030,1AMA,1,AMA,JS,3,11,"APL775, APL734, APL703, APL701, APL702, APL771, AML832, AML794, TXL719, AML701, PYL759","J, B, A, C, E, H, D, K, AD, F, M",28.5455286,77.189128
2023AMA0001,2AMA,2,AMA,Dronagiri,2,4,"APL771, APD812, APL701, CVL742","H, X, C, B",28.5468494,77.1874198
2023AMA0002,2AMA,2,AMA,KS,4,4,"APL771, APD812, APL702, HSL800","H, X, E, M",28.5431696,77.1859364
2023AMA0003,2AMA,2,AMA,KS,2,4,"APL771, APD812, APL703, ESL768","H, X, A, AB",28.543116,77.1864799
2023AMA0004,2AMA,2,AMA,Dronagiri,4,4,"APL771, APD812, APL831, MCL701","H, X, D, C",28.5468494,77.1874198
2023AMA0005,2AMA,2,AMA,JS,3,4,"APL771, APD812, APL702, ELL888","H, X, E, A",28.5463893,77.189324
2023AMA0006,2AMA,2,AMA,KS,3,4,"APL771, APD812, APL744, MLL760","H, X, B, D",28.5431563,77.1839391
2023AMA0007,2AMA,2,AMA,KS,3,4,"APL771, APD812, APL744, CVL872","H, X, B, A",28.5433842,77.1861318
2023AMA0008,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, APL701, VEL700","H, X, C, M",28.5468494,77.1874198
2023AMA0009,2AMA,2,AMA,JS,2,4,"APL771, APD812, APL775, SPL704","H, X, J, F",28.5464194,77.1888047
2023AMA0010,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, AML791, CVL872","H, X, J, A",28.5468494,77.1874198
2023AMA0011,2AMA,2,AMA,Dronagiri,1,4,"APL771, APD812, APL734, RDL770","H, X, B, AA",28.5468494,77.1874198
2023AMA0012,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, AML733, MTL763","H, X, B, AC",28.5468494,77.1874198
2023AMA0013,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, AML701, SPL720","H, X, F, AA",28.5468494,77.1874198
2023AMA0014,2AMA,2,AMA,KS,2,4,"APL771, APD812, APL775, CML741","H, X, J, A",28.5415816,77.1849679
2023AMA0015,2AMA,2,AMA,JS,4,4,"APL771, APD812, AML733, ELL712","H, X, B, M",28.5463893,77.189324
2023AMA0016,2AMA,2,AMA,JS,2,4,"APL771, APD812, APL702, MLL723","H, X, E, D",28.5463893,77.189324
2023AMA0017,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, AML713, ELL784","H, X, B, J",28.5468494,77.1874198
2023AMA0018,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, APL703, RDL725","H, X, A, AA",28.5468494,77.1874198
2023AMA0019,2AMA,2,AMA,JS,4,4,"APL771, APD812, AML701, CRL711","H, X, F, A",28.5460278,77.1885548
2023AMA0020,2AMA,2,AMA,Dronagiri,1,4,"APL771, APD812, APL744, AIL721","H, X, B, K",28.5468494,77.1874198
2023AMA0021,2AMA,2,AMA,JS,3,4,"APL771, APD812, APL701, RDL770","H, X, C, AA",28.5457223,77.1892211
2023AMA0022,2AMA,2,AMA,KS,2,4,"APL771, APD812, APL775, CVL777","H, X, J, E",28.5427055,77.1841719
2023AMA0023,2AMA,2,AMA,JS,4,4,"APL771, APD812, APL701, COL753","H, X, C, AB",28.5455888,77.188937
2023AMA0024,2AMA,2,AMA,JS,2,4,"APL771, APD812, AML733, ASL734","H, X, B, C",28.5467207,77.1895395
2023AMA0025,2AMA,2,AMA,Dronagiri,2,4,"APL771, APD812, APL775, ELL888","H, X, J, A",28.5468494,77.1874198
2023AMA0026,2AMA,2,AMA,Dronagiri,1,4,"APL771, APD812, APL701, CML721","H, X, C, E",28.5468494,77.1874198
2023AMA0027,2AMA,2,AMA,KS,2,4,"APL771, APD812, AML713, ELL732","H, X, B, A",28.5419273,77.1850316
2023AMA0028,2AMA,2,AMA,Dronagiri,3,4,"APL771, APD812, APL734, ELL775","H, X, B, F",28.5468494,77.1874198
2023AMA0029,2AMA,2,AMA,JS,2,4,"APL771, APD812, APL701, ELL785","H, X, C, K",28.5465528,77.1890349
2023AMA0030,2AMA,2,AMA,Dronagiri,2,4,"APL771, APD812, AML701, CML721","H, X, F, E",28.5468494,77.1874198
2024BEM0001,1BEM,1,BEM,JS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL733","B, A, C, TBA, TBA, E, D",28.5461612,77.1893436
2024BEM0002,1BEM,1,BEM,kumaon,1,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL754","B, A, C, TBA, TBA, E, AB",28.5492593,77.1852118
2024BEM0003,1BEM,1,BEM,KS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL735, BBL754","B, A, C, TBA, TBA, D, AB",28.5412458,77.1854626
2024BEM0004,1BEM,1,BEM,JS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL754","B, A, C, TBA, TBA, AA, AB",28.5466174,77.1890349
2024BEM0005,1BEM,1,BEM,KS,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL737","B, A, C, TBA, TBA, AA, E",28.5419075,77.1855451
2024BEM0006,1BEM,1,BEM,JS,4,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5459073,77.1884225
2024BEM0007,1BEM,1,BEM,himadri,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL737","B, A, C, TBA, TBA, AA, E",28.5452966,77.1971108
2024BEM0008,1BEM,1,BEM,JS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL754","B, A, C, TBA, TBA, D, AB",28.5462731,77.1890055
2024BEM0009,1BEM,1,BEM,nilgiri,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL756","B, A, C, TBA, TBA, D, AA",28.5466899,77.1823954
2024BEM0010,1BEM,1,BEM,himadri,4,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL756","B, A, C, TBA, TBA, D, AA",28.5452966,77.1971108
2024BEM0011,1BEM,1,BEM,vindhyachal,1,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.54845418108108,77.18637481621622
2024BEM0012,1BEM,1,BEM,kumaon,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5492593,77.1852118
2024BEM0013,1BEM,1,BEM,kumaon,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL756","B, A, C, TBA, TBA, E, AA",28.5492593,77.1852118
2024BEM0014,1BEM,1,BEM,himadri,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL733","B, A, C, TBA, TBA, E, D",28.5452966,77.1971108
2024BEM0015,1BEM,1,BEM,KS,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL735, BBL756","B, A, C, TBA, TBA, D, AA",28.5428838,77.1869022
2024BEM0016,1BEM,1,BEM,JS,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5457782,77.1897159
2024BEM0017,1BEM,1,BEM,JS,4,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.546286,77.1886871
2024BEM0018,1BEM,1,BEM,KS,1,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL756","B, A, C, TBA, TBA, D, AA",28.5432823,77.1859547
2024BEM0019,1BEM,1,BEM,KS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL754","B, A, C, TBA, TBA, AA, AB",28.5408929,77.1860994
2024BEM0020,1BEM,1,BEM,himadri,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL735","B, A, C, TBA, TBA, E, D",28.5452966,77.1971108
2024BEM0021,1BEM,1,BEM,kumaon,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL737","B, A, C, TBA, TBA, AA, E",28.5492593,77.1852118
2024BEM0022,1BEM,1,BEM,JS,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5457567,77.1891623
2024BEM0023,1BEM,1,BEM,KS,1,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL756","B, A, C, TBA, TBA, D, AA",28.5429908,77.1853165
2024BEM0024,1BEM,1,BEM,aravali,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL756, BBL733","B, A, C, TBA, TBA, AA, D",28.5487815,77.1834633
2024BEM0025,1BEM,1,BEM,kumaon,4,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL754","B, A, C, TBA, TBA, D, AB",28.5492593,77.1852118
2024BEM0026,1BEM,1,BEM,KS,2,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5418642,77.1878802
2024BEM0027,1BEM,1,BEM,JS,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL754","B, A, C, TBA, TBA, E, AB",28.5459891,77.1886332
2024BEM0028,1BEM,1,BEM,nilgiri,3,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL733, BBL737","B, A, C, TBA, TBA, D, E",28.5466899,77.1823954
2024BEM0029,1BEM,1,BEM,kumaon,1,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL735, BBL756","B, A, C, TBA, TBA, D, AA",28.5492593,77.1852118
2024BEM0030,1BEM,1,BEM,KS,4,7,"BBL771, BBL772, BBL773, BBL774, BBL775, BBL737, BBL733","B, A, C, TBA, TBA, E, D",28.54225,77.1849866
2023BEM0001,2BEM,2,BEM,KS,2,4,"BBD855, BBD856, BBL772, BBL733","P, TBA, A, D",28.5440727,77.1860999
2023BEM0002,2BEM,2,BEM,KS,4,4,"BBD855, BBD856, BBL756, BBL733","P, TBA, AA, D",28.5408415,77.1862361
2023BEM0003,2BEM,2,BEM,KS,3,4,"BBD855, BBD856, BBL733, BBL737","P, TBA, D, E",28.5429644,77.1859986
2023BEM0004,2BEM,2,BEM,Dronagiri,2,4,"BBD855, BBD856, BBL737, BBL732","P, TBA, E, B",28.5468494,77.1874198
2023BEM0005,2BEM,2,BEM,Dronagiri,1,4,"BBD855, BBD856, BBL732, BBL773","P, TBA, B, C",28.5468494,77.1874198
2023BEM0006,2BEM,2,BEM,JS,4,4,"BBD855, BBD856, BBL737, BBL732","P, TBA, E, B",28.5468283,77.1895444
2023BEM0007,2BEM,2,BEM,Dronagiri,3,4,"BBD855, BBD856, BBL772, BBL732","P, TBA, A, B",28.5468494,77.1874198
2023BEM0008,2BEM,2,BEM,Dronagiri,2,4,"BBD855, BBD856, BBL772, BBL733","P, TBA, A, D",28.5468494,77.1874198
2023BEM0009,2BEM,2,BEM,JS,1,4,"BBD855, BBD856, BBL735, BBL732","P, TBA, D, B",28.5463205,77.1895004
2023BEM0010,2BEM,2,BEM,Dronagiri,2,4,"BBD855, BBD856, BBL735, BBL737","P, TBA, D, E",28.5468494,77.1874198
2023BEM0011,2BEM,2,BEM,KS,2,4,"BBD855, BBD856, BBL754, BBL756","P, TBA, AB, AA",28.5434063,77.1840339
2023BEM0012,2BEM,2,BEM,Dronagiri,2,4,"BBD855, BBD856, BBL735, BBL731","P, TBA, D, C",28.5468494,77.1874198
2023BEM0013,2BEM,2,BEM,Dronagiri,4,4,"BBD855, BBD856, BBL732, BBL733","P, TBA, B, D",28.5468494,77.1874198
2023BEM0014,2BEM,2,BEM,KS,2,4,"BBD855, BBD856, BBL735, BBL731","P, TBA, D, C",28.5433842,77.1861318
2023BEM0015,2BEM,2,BEM,Dronagiri,4,4,"BBD855, BBD856, BBL756, BBL733","P, TBA, AA, D",28.5468494,77.1874198
2023BEM0016,2BEM,2,BEM,Dronagiri,1,4,"BBD855, BBD856, BBL731, BBL733","P, TBA, C, D",28.5468494,77.1874198
2023BEM0017,2BEM,2,BEM,KS,1,4,"BBD855, BBD856, BBL731, BBL733","P, TBA, C, D",28.5434073,77.1859364
2023BEM0018,2BEM,2,BEM,Dronagiri,3,4,"BBD855, BBD856, BBL737, BBL732","P, TBA, E, B",28.5468494,77.1874198
2023BEM0019,2BEM,2,BEM,Dronagiri,4,4,"BBD855, BBD856, BBL733, BBL771","P, TBA, D, B",28.5468494,77.1874198
2023BEM0020,2BEM,2,BEM,Dronagiri,1,4,"BBD855, BBD856, BBL737, BBL733","P, TBA, E, D",28.5468494,77.1874198
2023BEM0021,2BEM,2,BEM,KS,2,4,"BBD855, BBD856, BBL771, BBL737","P, TBA, B, E",28.543116,77.1864799
2023BEM0022,2BEM,2,BEM,JS,3,4,"BBD855, BBD856, BBL773, BBL733","P, TBA, C, D",28.5463291,77.1890153
2023BEM0023,2BEM,2,BEM,Dronagiri,1,4,"BBD855, BBD856, BBL756, BBL733","P, TBA, AA, D",28.5468494,77.1874198
2023BEM0024,2BEM,2,BEM,KS,2,4,"BBD855, BBD856, BBL731, BBL772","P, TBA, C, A",28.5434983,77.185762
2023BEM0025,2BEM,2,BEM,JS,1,4,"BBD855, BBD856, BBL773, BBL733","P, TBA, C, D",28.5468283,77.1895444
2023BEM0026,2BEM,2,BEM,JS,2,4,"BBD855, BBD856, BBL773, BBL735","P, TBA, C, D",28.5466174,77.1890349
2023BEM0027,2BEM,2,BEM,JS,1,4,"BBD855, BBD856, BBL735, BBL772","P, TBA, D, A",28.5467207,77.1895395
2023BEM0028,2BEM,2,BEM,Dronagiri,4,4,"BBD855, BBD856, BBL733, BBL754","P, TBA, D, AB",28.5468494,77.1874198
2023BEM0029,2BEM,2,BEM,Dronagiri,1,4,"BBD855, BBD856, BBL737, BBL754","P, TBA, E, AB",28.5468494,77.1874198
2023BEM0030,2BEM,2,BEM,Dronagiri,2,4,"BBD855, BBD856, BBL733, BBL731","P, TBA, D, C",28.5468494,77.1874198
2024CHE0001,1CHE,1,CHE,JS,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL794, CLL798, CLL742","C, A, H, X, TBA, P, TBA, F, E, AB",28.5462731,77.1890055
2024CHE0002,1CHE,1,CHE,shivalik,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL742, CLL798, CLL722","C, A, H, X, TBA, P, TBA, AB, E, B",28.54721833846154,77.18590926923076
2024CHE0003,1CHE,1,CHE,girnar,3,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL722, CLL763, CLL742","C, A, H, X, TBA, P, TBA, B, E, AB",28.5476382,77.1888821
2024CHE0004,1CHE,1,CHE,aravali,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL763, CLL742, CLL707","C, A, H, X, TBA, P, TBA, E, AB, B",28.5487815,77.1834633
2024CHE0005,1CHE,1,CHE,shivalik,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL742, CLL763, CLL777","C, A, H, X, TBA, P, TBA, AB, E, F",28.54721833846154,77.18590926923076
2024CHE0006,1CHE,1,CHE,JS,3,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL722, CLL777, CLL763","C, A, H, X, TBA, P, TBA, B, F, E",28.5458126,77.1886038
2024CHE0007,1CHE,1,CHE,KS,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL722, CLL798, CLL794","C, A, H, X, TBA, P, TBA, B, E, F",28.5429669,77.1840555
2024CHE0008,1CHE,1,CHE,satpura,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL742, CLL704, CLL722","C, A, H, X, TBA, P, TBA, AB, E, B",28.54822844,77.18791238
2024CHE0009,1CHE,1,CHE,JS,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL722, CLL777, CLL798","C, A, H, X, TBA, P, TBA, B, F, E",28.5459073,77.1884225
2024CHE0010,1CHE,1,CHE,JS,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL794, CLL798, CLL742","C, A, H, X, TBA, P, TBA, F, E, AB",28.5463205,77.1895004
2024CHE0011,1CHE,1,CHE,JS,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL763, CLL707, CLL794","C, A, H, X, TBA, P, TBA, E, B, F",28.5464194,77.1888047
2024CHE0012,1CHE,1,CHE,karakoram,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL798, CLL722, CLL742","C, A, H, X, TBA, P, TBA, E, B, AB",28.5477768,77.1829565
2024CHE0013,1CHE,1,CHE,girnar,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL707, CLL704, CLL742","C, A, H, X, TBA, P, TBA, B, E, AB",28.5476382,77.1888821
2024CHE0014,1CHE,1,CHE,JS,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL777, CLL798, CLL722","C, A, H, X, TBA, P, TBA, F, E, B",28.5456964,77.1885254
2024CHE0015,1CHE,1,CHE,KS,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL798, CLL794, CLL742","C, A, H, X, TBA, P, TBA, E, F, AB",28.5428887,77.186096
2024CHE0016,1CHE,1,CHE,KS,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL798, CLL777, CLL742","C, A, H, X, TBA, P, TBA, E, F, AB",28.5435079,77.1861271
2024CHE0017,1CHE,1,CHE,KS,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL704, CLL707, CLL777","C, A, H, X, TBA, P, TBA, E, B, F",28.5432775,77.184297
2024CHE0018,1CHE,1,CHE,KS,1,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL704, CLL777, CLL742","C, A, H, X, TBA, P, TBA, E, F, AB",28.542273,77.1853539
2024CHE0019,1CHE,1,CHE,udaigiri,3,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL798, CLL794, CLL742","C, A, H, X, TBA, P, TBA, E, F, AB",28.547653,77.1893514
2024CHE0020,1CHE,1,CHE,shivalik,3,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL707, CLL794, CLL704","C, A, H, X, TBA, P, TBA, B, F, E",28.54721833846154,77.18590926923076
2024CHE0021,1CHE,1,CHE,shivalik,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL704, CLL722, CLL794","C, A, H, X, TBA, P, TBA, E, B, F",28.54721833846154,77.18590926923076
2024CHE0022,1CHE,1,CHE,KS,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL704, CLL722, CLL777","C, A, H, X, TBA, P, TBA, E, B, F",28.5427244,77.1843574
2024CHE0023,1CHE,1,CHE,JS,3,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL794, CLL763, CLL722","C, A, H, X, TBA, P, TBA, F, E, B",28.5456534,77.1897453
2024CHE0024,1CHE,1,CHE,JS,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL722, CLL742, CLL798","C, A, H, X, TBA, P, TBA, B, AB, E",28.546824,77.189422
2024CHE0025,1CHE,1,CHE,zanskar,2,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL707, CLL763, CLL777","C, A, H, X, TBA, P, TBA, B, E, F",28.54682592857143,77.18636504285715
2024CHE0026,1CHE,1,CHE,JS,4,10,"CLL701, CLL702, CLL703, CLL731, CLL733, CLD771, CLP704, CLL763, CLL777, CLL722","C, A, H, X, TBA, P, TBA, E, F, B",28.5460881,77.1900442
